url_path,views_total,views_unique
/mariasfiraiala/SO-exam,37,23
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,22,12
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,15,6
/mariasfiraiala/SO-exam/tree/master/compute,12,10
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,10,8
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,8,7
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,8,7
/mariasfiraiala/SO-exam/tree/master/software-stack,8,6
/mariasfiraiala/SO-exam/tree/master/io,7,7
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,6,6
