time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-17 00:00:00+00:00,1.0,1.0,48,13
2025-01-18 00:00:00+00:00,,,101,12
2025-01-19 00:00:00+00:00,1.0,1.0,43,6
2025-01-20 00:00:00+00:00,2.0,1.0,17,6
2025-01-21 00:00:00+00:00,2.0,1.0,21,6
2025-01-22 00:00:00+00:00,1.0,1.0,29,2
2025-01-24 00:00:00+00:00,,,7,2
2025-01-25 00:00:00+00:00,1.0,1.0,12,2
2025-01-26 00:00:00+00:00,3.0,1.0,22,5
2025-01-27 00:00:00+00:00,1.0,1.0,155,14
2025-01-28 00:00:00+00:00,1.0,1.0,303,48
2025-01-29 00:00:00+00:00,1.0,1.0,326,40
2025-01-30 00:00:00+00:00,,,426,35
