url_path,views_total,views_unique
/mariasfiraiala/SO-exam,58,23
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,25,9
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,14,3
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,7,4
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,7,3
/mariasfiraiala/SO-exam/tree/master/compute,4,3
/mariasfiraiala/SO-exam/tree/master/software-stack,4,3
/mariasfiraiala/SO-exam/blob/master/.github/workflows/stats.yaml,4,1
/mariasfiraiala/SO-exam/tree/master/.github/workflows,4,1
/mariasfiraiala/SO-exam/commits,3,3
