url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,101,22
/mariasfiraiala/SO-exam/tree/master/software-stack,55,14
/mariasfiraiala/SO-exam,50,31
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,47,14
/mariasfiraiala/SO-exam/tree/master/app-interact,41,8
/mariasfiraiala/SO-exam/tree/master/compute,41,8
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,37,9
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,35,11
/mariasfiraiala/SO-exam/tree/master/data,30,8
/mariasfiraiala/SO-exam/tree/master,25,9
