url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,67,8
/mariasfiraiala/SO-exam/tree/master/software-stack,54,8
/mariasfiraiala/SO-exam,44,22
/mariasfiraiala/SO-exam/tree/master/data,24,6
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,20,6
/mariasfiraiala/SO-exam/tree/master/io,19,6
/mariasfiraiala/SO-exam/tree/master/app-interact,18,6
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,16,6
/mariasfiraiala/SO-exam/tree/master/compute,15,5
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,14,6
