time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-11 00:00:00+00:00,2,2,47,8
2024-01-12 00:00:00+00:00,3,3,118,10
2024-01-13 00:00:00+00:00,2,2,39,5
2024-01-14 00:00:00+00:00,3,3,93,13
2024-01-15 00:00:00+00:00,4,4,101,17
2024-01-16 00:00:00+00:00,3,3,284,28
2024-01-17 00:00:00+00:00,2,2,194,28
2024-01-18 00:00:00+00:00,2,2,343,42
2024-01-19 00:00:00+00:00,1,1,172,21
2024-01-20 00:00:00+00:00,2,2,130,12
2024-01-21 00:00:00+00:00,3,3,264,14
2024-01-22 00:00:00+00:00,3,3,54,9
2024-01-23 00:00:00+00:00,2,2,72,13
2024-01-24 00:00:00+00:00,1,1,87,9
