url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,42,9
/mariasfiraiala/SO-exam,33,20
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,28,6
/mariasfiraiala/SO-exam/tree/master/compute,24,7
/mariasfiraiala/SO-exam/tree/master/data,23,8
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,18,8
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,16,5
/mariasfiraiala/SO-exam/tree/master/io,14,6
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,12,6
/mariasfiraiala/SO-exam/tree/master/software-stack,11,5
