url_path,views_total,views_unique
/mariasfiraiala/SO-exam,40,17
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,34,5
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,25,7
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,20,4
/mariasfiraiala/SO-exam/tree/master/compute,19,4
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,18,5
/mariasfiraiala/SO-exam/tree/master/extra,16,3
/mariasfiraiala/SO-exam/tree/master/app-interact,13,3
/mariasfiraiala/SO-exam/tree/master/io,13,2
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,12,5
