url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/compute/compute-q&a.md,539,190
/mariasfiraiala/SO-exam/blob/master/io/io-q&a.md,508,198
/mariasfiraiala/SO-exam/blob/master/data/data-q&a.md,487,177
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q&a.md,469,172
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q&a.md,365,147
/mariasfiraiala/SO-exam,295,146
/mariasfiraiala/SO-exam/tree/master,280,108
/mariasfiraiala/SO-exam/tree/master/compute,254,144
/mariasfiraiala/SO-exam/tree/master/software-stack,239,133
/mariasfiraiala/SO-exam/tree/master/io,235,145
