time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-02 00:00:00+00:00,1.0,1.0,2.0,1.0
2024-08-03 00:00:00+00:00,,,8.0,2.0
2024-08-05 00:00:00+00:00,2.0,2.0,23.0,2.0
2024-08-07 00:00:00+00:00,3.0,1.0,16.0,2.0
2024-08-08 00:00:00+00:00,3.0,1.0,7.0,2.0
2024-08-09 00:00:00+00:00,1.0,1.0,,
2024-08-10 00:00:00+00:00,,,9.0,1.0
2024-08-11 00:00:00+00:00,2.0,2.0,,
2024-08-12 00:00:00+00:00,3.0,2.0,6.0,3.0
2024-08-13 00:00:00+00:00,,,34.0,2.0
2024-08-14 00:00:00+00:00,,,36.0,2.0
2024-08-15 00:00:00+00:00,,,3.0,3.0
