url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,2897,351
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,2410,338
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,2024,302
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,1763,279
/mariasfiraiala/SO-exam/tree/master/software-stack,1646,311
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,1497,268
/mariasfiraiala/SO-exam/tree/master/data,1353,289
/mariasfiraiala/SO-exam/tree/master/compute,1258,265
/mariasfiraiala/SO-exam,1182,472
/mariasfiraiala/SO-exam/tree/master/io,1109,231
