url_path,views_total,views_unique
/mariasfiraiala/SO-exam,24,12
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,24,9
/mariasfiraiala/SO-exam/tree/master/software-stack,22,8
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,15,7
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,15,2
/mariasfiraiala/SO-exam/tree/master/data,13,3
/mariasfiraiala/SO-exam/tree/master,10,1
/mariasfiraiala/SO-exam/tree/master/compute,8,3
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,7,4
/mariasfiraiala/SO-exam/tree/master/io,6,3
