url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,412,53
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,324,58
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,324,55
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,303,54
/mariasfiraiala/SO-exam/tree/master/compute,278,48
/mariasfiraiala/SO-exam/tree/master/app-interact,269,45
/mariasfiraiala/SO-exam/tree/master/data,237,45
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,233,45
/mariasfiraiala/SO-exam/tree/master/software-stack,225,44
/mariasfiraiala/SO-exam,201,65
