time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-30 00:00:00+00:00,3,3,1485,89
2024-01-31 00:00:00+00:00,4,4,1510,60
2024-02-01 00:00:00+00:00,3,3,2392,123
2024-02-02 00:00:00+00:00,4,4,1969,80
2024-02-03 00:00:00+00:00,5,5,3302,106
2024-02-04 00:00:00+00:00,3,3,2040,148
2024-02-05 00:00:00+00:00,4,4,1575,114
2024-02-06 00:00:00+00:00,1,1,1490,99
2024-02-07 00:00:00+00:00,2,2,2037,100
2024-02-08 00:00:00+00:00,5,5,3080,136
2024-02-09 00:00:00+00:00,3,3,1480,121
2024-02-10 00:00:00+00:00,2,2,12,6
2024-02-11 00:00:00+00:00,3,3,66,5
2024-02-12 00:00:00+00:00,1,1,48,2
