url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,72,15
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,68,12
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,60,11
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,50,11
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,47,10
/mariasfiraiala/SO-exam,38,22
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,28,8
/mariasfiraiala/SO-exam/tree/master/compute,17,7
/mariasfiraiala/SO-exam/tree/master/io,16,7
/mariasfiraiala/SO-exam/tree/master/data,16,5
