time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-20 00:00:00+00:00,2,2,9.0,4.0
2023-02-21 00:00:00+00:00,2,2,5.0,2.0
2023-02-22 00:00:00+00:00,3,3,22.0,4.0
2023-02-23 00:00:00+00:00,2,2,15.0,3.0
2023-02-24 00:00:00+00:00,3,3,,
2023-02-25 00:00:00+00:00,2,2,9.0,2.0
2023-02-26 00:00:00+00:00,4,3,12.0,5.0
2023-02-27 00:00:00+00:00,3,3,13.0,10.0
2023-02-28 00:00:00+00:00,1,1,13.0,6.0
2023-03-01 00:00:00+00:00,3,3,4.0,3.0
2023-03-02 00:00:00+00:00,5,4,8.0,3.0
2023-03-03 00:00:00+00:00,1,1,,
2023-03-04 00:00:00+00:00,2,2,62.0,4.0
2023-03-05 00:00:00+00:00,1,1,8.0,5.0
