url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,487,152
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,476,155
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,464,155
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,414,147
/mariasfiraiala/SO-exam,366,164
/mariasfiraiala/SO-exam/tree/master/software-stack,278,128
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,272,118
/mariasfiraiala/SO-exam/tree/master/compute,253,128
/mariasfiraiala/SO-exam/tree/master/data,245,120
/mariasfiraiala/SO-exam/tree/master,233,69
