url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,546,77
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,488,85
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,446,75
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,440,82
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,367,69
/mariasfiraiala/SO-exam/tree/master/compute,365,68
/mariasfiraiala/SO-exam/tree/master/app-interact,361,65
/mariasfiraiala/SO-exam/tree/master/data,352,62
/mariasfiraiala/SO-exam/tree/master/io,316,61
/mariasfiraiala/SO-exam/tree/master/software-stack,313,62
