time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-17 00:00:00+00:00,1,1,5,5
2026-05-18 00:00:00+00:00,12,7,0,0
2026-05-19 00:00:00+00:00,10,5,0,0
2026-05-20 00:00:00+00:00,10,5,0,0
2026-05-21 00:00:00+00:00,16,7,0,0
2026-05-22 00:00:00+00:00,21,7,1,1
2026-05-23 00:00:00+00:00,21,8,4,1
2026-05-24 00:00:00+00:00,22,9,2,2
2026-05-25 00:00:00+00:00,7,2,4,4
2026-05-26 00:00:00+00:00,13,4,1,1
2026-05-27 00:00:00+00:00,12,7,0,0
2026-05-28 00:00:00+00:00,14,5,0,0
2026-05-29 00:00:00+00:00,17,8,0,0
2026-05-30 00:00:00+00:00,29,12,1,1
