url_path,views_total,views_unique
/mariasfiraiala/SO-exam,34,23
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,24,9
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,23,9
/mariasfiraiala/SO-exam/tree/master/data,22,6
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,14,7
/mariasfiraiala/SO-exam/tree/master/software-stack,14,5
/mariasfiraiala/SO-exam/tree/master,12,4
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,8,4
/mariasfiraiala/SO-exam/tree/master/compute,8,4
/mariasfiraiala/SO-exam/tree/master/app-interact,8,3
