time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-28 00:00:00+00:00,1,1,303,48
2025-01-29 00:00:00+00:00,1,1,326,40
2025-01-30 00:00:00+00:00,4,2,451,36
2025-01-31 00:00:00+00:00,4,3,146,27
2025-02-01 00:00:00+00:00,4,2,17,5
2025-02-02 00:00:00+00:00,6,2,22,6
2025-02-03 00:00:00+00:00,3,3,24,5
2025-02-04 00:00:00+00:00,1,1,78,15
2025-02-05 00:00:00+00:00,6,3,412,48
2025-02-06 00:00:00+00:00,1,1,553,50
2025-02-07 00:00:00+00:00,4,2,481,69
2025-02-08 00:00:00+00:00,4,2,532,63
2025-02-09 00:00:00+00:00,5,3,1131,84
2025-02-10 00:00:00+00:00,1,1,877,86
