url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,169,29
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,144,26
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,129,29
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,97,21
/mariasfiraiala/SO-exam,96,42
/mariasfiraiala/SO-exam/tree/master/software-stack,96,21
/mariasfiraiala/SO-exam/tree/master/app-interact,91,17
/mariasfiraiala/SO-exam/tree/master/data,88,23
/mariasfiraiala/SO-exam/tree/master/compute,87,16
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,74,18
