url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,338,108
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,334,110
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,292,102
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,279,103
/mariasfiraiala/SO-exam,231,114
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,177,83
/mariasfiraiala/SO-exam/tree/master/compute,173,89
/mariasfiraiala/SO-exam/tree/master/data,162,83
/mariasfiraiala/SO-exam/tree/master/io,159,82
/mariasfiraiala/SO-exam/tree/master/software-stack,157,82
