url_path,views_total,views_unique
/mariasfiraiala/SO-exam,9,7
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,8,2
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,7,2
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,6,2
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,6,2
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,6,1
/mariasfiraiala/SO-exam/tree/master/app-interact,5,2
/mariasfiraiala/SO-exam/tree/master/data,5,1
/mariasfiraiala/SO-exam/blob/master/README.md,4,1
/mariasfiraiala/SO-exam/tree/master/software-stack,4,1
