url_path,views_total,views_unique
/mariasfiraiala/SO-exam,2448,420
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,858,280
/mariasfiraiala/SO-exam/tree/master/software-stack,785,264
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,776,251
/mariasfiraiala/SO-exam/tree/master/data,735,237
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,732,237
/mariasfiraiala/SO-exam/tree/master/compute,690,232
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,644,216
/mariasfiraiala/SO-exam/tree/master/io,629,210
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,600,230
