url_path,views_total,views_unique
/mariasfiraiala/SO-exam,12,10
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,9,4
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,8,4
/mariasfiraiala/SO-exam/tree/master/software-stack,8,3
/mariasfiraiala/SO-exam/tree/master/data,7,5
/mariasfiraiala/SO-exam/tree/master/app-interact,7,3
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,6,4
/mariasfiraiala/SO-exam/tree/master/compute,4,3
/mariasfiraiala/SO-exam/tree/master/io,4,3
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,4,2
