url_path,views_total,views_unique
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,15,10
/mariasfiraiala/SO-exam,11,9
/mariasfiraiala/SO-exam/tree/master/compute,6,4
/mariasfiraiala/SO-exam/tree/master/app-interact,6,2
/mariasfiraiala/SO-exam/tree/master/data,5,4
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,4,2
/mariasfiraiala/SO-exam/tree/master/software-stack,4,2
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,3,2
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,3,2
/mariasfiraiala/SO-exam/tree/master/io,3,2
