time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-14 00:00:00+00:00,3,3,8.0,1.0
2023-03-15 00:00:00+00:00,2,2,1.0,1.0
2023-03-16 00:00:00+00:00,1,1,8.0,3.0
2023-03-17 00:00:00+00:00,3,3,8.0,4.0
2023-03-18 00:00:00+00:00,2,2,3.0,2.0
2023-03-19 00:00:00+00:00,3,3,9.0,3.0
2023-03-20 00:00:00+00:00,3,3,7.0,5.0
2023-03-21 00:00:00+00:00,2,2,9.0,3.0
2023-03-22 00:00:00+00:00,1,1,11.0,5.0
2023-03-23 00:00:00+00:00,1,1,,
2023-03-24 00:00:00+00:00,4,4,10.0,2.0
2023-03-25 00:00:00+00:00,2,2,1.0,1.0
2023-03-26 00:00:00+00:00,5,5,12.0,4.0
2023-03-27 00:00:00+00:00,1,1,82.0,14.0
