time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-08 00:00:00+00:00,1,1,3.0,2.0
2025-05-09 00:00:00+00:00,5,3,7.0,2.0
2025-05-10 00:00:00+00:00,3,2,,
2025-05-11 00:00:00+00:00,4,2,73.0,6.0
2025-05-12 00:00:00+00:00,1,1,32.0,4.0
2025-05-13 00:00:00+00:00,1,1,68.0,7.0
2025-05-14 00:00:00+00:00,5,2,78.0,13.0
2025-05-15 00:00:00+00:00,1,1,48.0,12.0
2025-05-16 00:00:00+00:00,2,2,48.0,9.0
2025-05-17 00:00:00+00:00,5,2,3.0,2.0
2025-05-18 00:00:00+00:00,5,2,4.0,2.0
2025-05-19 00:00:00+00:00,1,1,14.0,3.0
2025-05-20 00:00:00+00:00,4,2,6.0,2.0
2025-05-21 00:00:00+00:00,1,1,15.0,5.0
