url_path,views_total,views_unique
/mariasfiraiala/SO-exam,23,17
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,22,6
/mariasfiraiala/SO-exam/tree/master/compute,19,6
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,18,6
/mariasfiraiala/SO-exam/tree/master/software-stack,18,3
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,16,3
/mariasfiraiala/SO-exam/tree/master/data,15,4
/mariasfiraiala/SO-exam/tree/master/app-interact,12,4
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,10,5
/mariasfiraiala/SO-exam/tree/master/io,10,3
