url_path,views_total,views_unique
/mariasfiraiala/SO-exam,58,27
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,29,12
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,25,13
/mariasfiraiala/SO-exam/tree/master/compute,17,11
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,14,10
/mariasfiraiala/SO-exam/tree/master/data,13,11
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,12,10
/mariasfiraiala/SO-exam/tree/master/io,11,9
/mariasfiraiala/SO-exam/tree/master/software-stack,11,9
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,9,8
