url_path,views_total,views_unique
/mariasfiraiala/SO-exam,24,11
/mariasfiraiala/SO-exam/blob/master/data/data-q&a.md,14,4
/mariasfiraiala/SO-exam/tree/master/data,11,5
/mariasfiraiala/SO-exam/pulls,6,6
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q&a.md,4,2
/mariasfiraiala/SO-exam/tree/master/software-stack,4,2
/mariasfiraiala/SO-exam/tree/master/extra,4,1
/mariasfiraiala/SO-exam/blob/master/extra/extra-q&a.md,3,3
/mariasfiraiala/SO-exam/blob/master/compute/compute-q&a.md,2,2
/mariasfiraiala/SO-exam/tree/master/compute,2,2
