url_path,views_total,views_unique
/mariasfiraiala/SO-exam,34,17
/mariasfiraiala/SO-exam/tree/master/software-stack,10,6
/mariasfiraiala/SO-exam/blob/master/compute/compute-q%26a.md,9,5
/mariasfiraiala/SO-exam/blob/master/io/io-q%26a.md,9,3
/mariasfiraiala/SO-exam/blob/master/software-stack/software-stack-q%26a.md,8,3
/mariasfiraiala/SO-exam/blob/master/extra/extra-q%26a.md,7,6
/mariasfiraiala/SO-exam/tree/master/compute,4,4
/mariasfiraiala/SO-exam/blob/master/app-interact/app-interact-q%26a.md,4,3
/mariasfiraiala/SO-exam/blob/master/data/data-q%26a.md,2,2
/mariasfiraiala/SO-exam/tree/master,2,2
